iter	Logloss
0	0.6536514232
1	0.6221021745
2	0.5903319005
3	0.5644418411
4	0.5361798516
5	0.5138738705
6	0.4895556842
7	0.4688864131
8	0.452565755
9	0.4316560632
10	0.4123760328
11	0.392699843
12	0.3757795615
13	0.3586605132
14	0.3484602287
15	0.3373182362
16	0.3237384245
17	0.3072419588
18	0.2956622559
19	0.2836116008
20	0.2758420611
21	0.267121025
22	0.2575310273
23	0.2501132536
24	0.2408785018
25	0.2313921194
26	0.2260862784
27	0.219031333
28	0.2120046909
29	0.2069944499
30	0.2013048485
31	0.196647434
32	0.1909841464
33	0.1861631473
34	0.1804720305
35	0.1751439437
36	0.1693262477
37	0.1655874357
38	0.1619374102
39	0.1586979506
40	0.1559701089
41	0.1525001103
42	0.1496039391
43	0.1458794852
44	0.1430115545
45	0.1403839154
46	0.1379790629
47	0.1351318496
48	0.1326394272
49	0.1298319932
50	0.1270109637
51	0.1250256887
52	0.1228419882
53	0.1219149011
54	0.1195397082
55	0.1178195311
56	0.1157197359
57	0.1142038181
58	0.1123798491
59	0.1105689941
60	0.1082444182
61	0.1065838296
62	0.104567105
63	0.1024356572
64	0.1009316851
65	0.09939087358
66	0.09760177238
67	0.0962121298
68	0.0951473397
69	0.09408429194
70	0.09314194717
71	0.09228309844
72	0.09114085639
73	0.08997755032
74	0.08839085354
75	0.08672577001
76	0.08559598914
77	0.08499161099
78	0.08387653116
79	0.08317797609
80	0.08227268552
81	0.08122345967
82	0.07968950635
83	0.07833592521
84	0.07739962931
85	0.07658449188
86	0.07536702161
87	0.07475447905
88	0.07377236314
89	0.07288253364
90	0.07196700084
91	0.07148071785
92	0.07083187203
93	0.07033446587
94	0.06950549698
95	0.06885149186
96	0.06857841235
97	0.06784358266
98	0.06709979942
99	0.06618416662
100	0.06584409899
101	0.0653070708
102	0.06490566483
103	0.0641453023
104	0.0636406163
105	0.06313847223
106	0.06232434074
107	0.06179845708
108	0.06126998287
109	0.06077076755
110	0.05969194507
111	0.05915513825
112	0.05847597986
113	0.05792922265
114	0.05732685458
115	0.05681254548
116	0.05622065465
117	0.0557255054
118	0.05532631679
119	0.05482774149
120	0.0545999006
121	0.05418781784
122	0.0536244036
123	0.05321924157
124	0.05277061008
125	0.05221526434
126	0.05175875163
127	0.05126566382
128	0.05078120818
129	0.05043100652
130	0.05006594472
131	0.04967441868
132	0.04928705963
133	0.04910097813
134	0.0486816319
135	0.04815947475
136	0.04767517003
137	0.0471797644
138	0.04687099984
139	0.04660489425
140	0.04624279848
141	0.04582011938
142	0.04527479723
143	0.04501198404
144	0.04474407065
145	0.04447388763
146	0.04409059601
147	0.04357848836
148	0.04328127289
149	0.04305622212
150	0.04277855016
151	0.04257996225
152	0.04236495006
153	0.04189726963
154	0.04163867661
155	0.04110509811
156	0.04084812515
157	0.04060761376
158	0.04029060751
159	0.03996685099
160	0.03953193186
161	0.03911755946
162	0.03886409074
163	0.0385163669
164	0.03823219878
165	0.03777918575
166	0.03764303533
167	0.03740105206
168	0.03713635244
169	0.03699394086
170	0.03659600639
171	0.03613918366
172	0.03598124192
173	0.03557834907
174	0.03525913455
175	0.03499928966
176	0.03472032811
177	0.03443633362
178	0.03397337702
179	0.03369946157
180	0.03348940685
181	0.03322484268
182	0.03310886625
183	0.03292435891
184	0.03256773108
185	0.03237889765
186	0.03218552178
187	0.03172859268
188	0.03151708017
189	0.0312100875
190	0.03098072747
191	0.03074801866
192	0.03057495768
193	0.03040247991
194	0.03020143736
195	0.02990307731
196	0.02977094614
197	0.0295358636
198	0.02945222709
199	0.02926137177
200	0.02910649606
201	0.02898711085
202	0.02872991562
203	0.0285604416
204	0.02812023954
205	0.02791843742
206	0.02773224046
207	0.02751021753
208	0.02728149389
209	0.02722518619
210	0.02695375721
211	0.02683044184
212	0.02663025342
213	0.02651016774
214	0.02629480689
215	0.02607627638
216	0.025865793
217	0.02567562725
218	0.02538193693
219	0.02500200272
220	0.02477436593
221	0.02453198174
222	0.02436343367
223	0.02415295165
224	0.02397407135
225	0.02379516378
226	0.02359570948
227	0.02350024068
228	0.02331564424
229	0.02324485779
230	0.0230881611
231	0.02297112462
232	0.02283088904
233	0.02266526518
234	0.02251528694
235	0.0224034893
236	0.02226688887
237	0.02209260693
238	0.02186733979
239	0.0217463977
240	0.02155368821
241	0.02137983629
242	0.02113232099
243	0.02102236389
244	0.02084868743
245	0.02073961354
246	0.02065185323
247	0.02044017799
248	0.02038290117
249	0.02018231955
250	0.02014191976
251	0.02000001002
252	0.01987498595
253	0.01975546165
254	0.01951807084
255	0.01932557181
256	0.01921333598
257	0.01908074025
258	0.0189631633
259	0.01879787445
260	0.01856865487
261	0.01853472307
262	0.01846354069
263	0.01839642347
264	0.01816665342
265	0.01807660393
266	0.01797667313
267	0.01789948824
268	0.01773569491
269	0.01749902549
270	0.01736816392
271	0.01720599746
272	0.01700866597
273	0.01683196576
274	0.01674723193
275	0.0166544546
276	0.01651143982
277	0.01643101389
278	0.01635029023
279	0.01618460454
280	0.01609482552
281	0.01596933325
282	0.01587552497
283	0.01581585441
284	0.01569817518
285	0.01561814245
286	0.01550323515
287	0.01543176731
288	0.01535410376
289	0.01524588809
290	0.01517409842
291	0.01512819705
292	0.01507195208
293	0.01499335395
294	0.01479727433
295	0.01464029218
296	0.01454338605
297	0.0144860074
298	0.01441614598
